product_id,raw_ingredient,canonical_name,risk_level,sub_weight,source,health_concern
P471059,ascorbyl palmitate,ascorbic acid,Low,1.0,Cosing EU,Vitamin C antioxidant; safe
P471059,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P471059,hydrogen dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P471059,aluminum hydroxide,aluminum hydroxide,Low,1.0,Cosing EU,Pigment base material; safe
P471059,tin oxide,tin oxide (ci 77861),Low,1.0,EU Annex IV,Approved colorant; safe
P471059,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P471059,ci 77491/ci 77492/ci 77499 (iron oxides),iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,mother,,Unclassified,,,
P473145,synthetic fluorphlogopite,synthetic fluorphlogopite,Low,1.0,Cosing EU,Skin tone enhancer; safe
P473145,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,octyldodecyl stearoyl stearate,octyldodecyl stearoyl stearate,Low,1.0,Cosing EU,Emollient ester; safe
P473145,zinc stearate,zinc stearate,Low,1.0,"Cosing EU, FDA",Anti-caking; safe
P473145,calcium silicate,,Unclassified,,,
P473145,shea butter ethyl esters,shea butter,Low,1.0,Cosing EU,Plant butter emollient; safe
P473145,nylon-12,nylon-12,Low,1.0,Cosing EU,Synthetic powder; safe
P473145,zea mays (corn) starch,zea mays (corn) starch,Low,1.0,Cosing EU,Corn starch; absorbs oil; safe
P473145,caprylic/capric triglyceride,caprylic/capric triglyceride,Low,1.0,Cosing EU,Coconut-derived moisturizer; safe
P473145,butyrospermum parkii (shea) butter,shea butter,Low,1.0,Cosing EU,Plant butter emollient; safe
P473145,glyceryl triacetyl ricinoleate,,Unclassified,,,
P473145,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P473145,potassium sorbate,potassium sorbate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P473145,ci 77491/ci 77492/ci 77499 (iron oxides),iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,ci 77007 (ultramarines),ultramarines (ci 77007),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,ci 77742 (manganese violet),manganese violet (ci 77742),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,ci 77891 (titanium dioxide),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P473145,triethoxycaprylylsilane,triethoxycaprylylsilane,Low,1.0,Cosing EU,Pigment surface coating; safe
P473145,calcium sodium borosilicate,calcium sodium borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P473145,calcium aluminum borosilicate,calcium aluminum borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P473145,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P473145,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P473145,aluminum calcium sodium silicate,,Unclassified,,,
P473145,magnesium myristate,magnesium myristate,Low,1.0,Cosing EU,Prevents clumping in powders; safe
P473145,cera carnauba/copernicia cerifera (carnauba) wax/cire de carnauba,,Unclassified,,,
P473145,pentaerythrityl tetraisostearate,pentaerythrityl tetraisostearate,Low,1.0,Cosing EU,Moisturizer; safe
P473145,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P473145,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P473145,tin oxide,tin oxide (ci 77861),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,trimyristin,,Unclassified,,,
P473145,polysilicone-11,polysilicone-11,Low,1.0,Cosing EU,Silicone elastomer; gives bouncy texture; safe
P473145,ci 77491 (iron oxides),iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,ci 77492 (iron oxides),iron oxides (ci 77492),Low,1.0,EU Annex IV,Approved colorant; safe
P473145,ppg-3 benzyl ether myristate,,Unclassified,,,
P473145,phenyl trimethicone,phenyl trimethicone,Low,1.0,Cosing EU,Silicone; gives shine and smooth feel; safe
P473145,polyglyceryl-2 triisostearate,polyglyceryl-2 triisostearate,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P473145,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P473145,polyisobutene,polyisobutene,Low,1.0,Cosing EU,Moisturizer/film-former; safe
P473145,ethylhexyl stearate,,Unclassified,,,
P473145,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,Low,1.0,Cosing EU,Antioxidant; safe
P502039,talc,talc,Low,1.0,Cosing EU,Moisture absorption; texture enhancement; safe
P502039,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P502039,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P502039,lauroyl lysine,lauroyl lysine,Low,1.0,Cosing EU,Amino-acid lipid; safe
P502039,zinc stearate,zinc stearate,Low,1.0,"Cosing EU, FDA",Anti-caking; safe
P502039,nylon-12,nylon-12,Low,1.0,Cosing EU,Synthetic powder; safe
P502039,kaolin,kaolin,Low,1.0,Cosing EU,Clay absorbent; safe
P502039,octyldodecyl stearoyl stearate,octyldodecyl stearoyl stearate,Low,1.0,Cosing EU,Emollient ester; safe
P502039,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P502039,polymethylsilsesquioxane,polymethylsilsesquioxane,Low,1.0,Cosing EU,Silicone powder; gives smooth finish; safe
P502039,polysilicone-11,polysilicone-11,Low,1.0,Cosing EU,Silicone elastomer; gives bouncy texture; safe
P502039,isononyl isononanoate,isononyl isononanoate,Low,1.0,Cosing EU,Lightweight moisturizer; safe
P502039,magnesium myristate,magnesium myristate,Low,1.0,Cosing EU,Prevents clumping in powders; safe
P502039,magnesium ascorbyl phosphate,ascorbic acid,Low,1.0,Cosing EU,Vitamin C antioxidant; safe
P502039,anthemis nobilis flower water,,Unclassified,,,
P502039,tocopheryl acetate,tocopheryl acetate,Low,1.0,Cosing EU,Vitamin E ester antioxidant; safe
P502039,sodium benzoate,sodium benzoate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P502039,potassium sorbate,potassium sorbate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P502039,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P502039,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P502039,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P502039,hexylene glycol,hexylene glycol,Low,1.0,Cosing EU,Solvent / humectant; safe
P502039,laureth-12,,Unclassified,,,
P502039,ci 77891 (titanium dioxide),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P502039,ci 77491/ci 77492/ci 77499 (iron oxides),iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P502039,phenyl trimethicone,phenyl trimethicone,Low,1.0,Cosing EU,Silicone; gives shine and smooth feel; safe
P502039,ppg-3 benzyl ether myristate,,Unclassified,,,
P502039,ethylhexyl isononanoate,,Unclassified,,,
P502039,divinyldimethicone/dimethicone/phenylsilsesquioxane crosspolymer,,Unclassified,,,
P502039,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P502039,pentaerythrityl tetraisostearate,pentaerythrityl tetraisostearate,Low,1.0,Cosing EU,Moisturizer; safe
P502039,bis-stearyl dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P502039,butyl acrylate/hydroxypropyl dimethicone acrylate copolymer,,Unclassified,,,
P502039,ethylhexyl palmitate,ethylhexyl palmitate,Low,1.0,Cosing EU,Emollient ester; safe
P502039,isopropyl myristate,isopropyl myristate,Low,1.0,Cosing EU,Moisturizer; helps product absorb into skin; safe
P502039,lecithin,lecithin,Low,1.0,Cosing EU,Phospholipid emulsifier; safe
P502039,polyhydroxystearic acid,polyhydroxystearic acid,Low,1.0,Cosing EU,Helps distribute pigments evenly; safe
P502039,polyglyceryl-10 polyricinoleate,,Unclassified,,,
P502039,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,Low,1.0,Cosing EU,Antioxidant; safe
P443623,polybutene,polybutene,Low,1.0,Cosing EU,Thickener; controls product consistency; safe
P443623,isostearyl isostearate,,Unclassified,,,
P443623,hydrogenated polyisobutene,hydrogenated polyisobutene,Low,1.0,Cosing EU,Synthetic emollient; safe
P443623,polyglyceryl-2 tetraisostearate,,Unclassified,,,
P443623,hydrogenated styrene/methyl styrene/indene copolymer,,Unclassified,,,
P443623,synthetic beeswax,synthetic beeswax,Low,1.0,Cosing EU,Man-made wax; texture agent; safe
P443623,caprylic/capric triglyceride,caprylic/capric triglyceride,Low,1.0,Cosing EU,Coconut-derived moisturizer; safe
P443623,calcium sodium borosilicate,calcium sodium borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P443623,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P443623,stearalkonium bentonite,,Unclassified,,,
P443623,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P443623,flavor (aroma),,Unclassified,,,
P443623,propylene carbonate,propylene carbonate,Low,1.0,Cosing EU,Solvent; helps dissolve other ingredients; safe
P443623,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,Low,1.0,Cosing EU,Antioxidant; safe
P443623,dicalcium phosphate,dicalcium phosphate,Low,1.0,Cosing EU,Mineral; safe
P443623,mentha piperita (peppermint) oil mentha piperita oil,,Unclassified,,,
P443623,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P443623,calcium aluminum borosilicate,calcium aluminum borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P443623,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443623,butylphenyl,,Unclassified,,,
P443623,methylpropional,,Unclassified,,,
P443623,tin oxide,tin oxide (ci 77861),Low,1.0,EU Annex IV,Approved colorant; safe
P443626,ethylhexyl palmitate,ethylhexyl palmitate,Low,1.0,Cosing EU,Emollient ester; safe
P443626,caprylic/capric triglyceride,caprylic/capric triglyceride,Low,1.0,Cosing EU,Coconut-derived moisturizer; safe
P443626,isohexadecan,,Unclassified,,,
P443626,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P443626,tocopheryl acetate,tocopheryl acetate,Low,1.0,Cosing EU,Vitamin E ester antioxidant; safe
P443626,squalane,squalane,Low,1.0,Cosing EU,Saturated emollient; safe
P443626,tetrahexyldecyl ascorbate,tetrahexyldecyl ascorbate,Low,1.0,Cosing EU,Stable vitamin C derivative; antioxidant; safe
P443626,olea europaea (olive) fruit oil,olea europaea (olive) fruit oil,Low,1.0,Cosing EU,Olive oil; safe
P443626,magnolia officinalis bark extract,,Unclassified,,,
P443626,calcium sodium borosilicate,calcium sodium borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P443626,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P443626,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P443626,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443626,benzyl salicylate,benzyl salicylate,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443626,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443626,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P443626,iron oxides (ci 77491,iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P443626,ci 77492),iron oxides (ci 77492),Low,1.0,EU Annex IV,Approved colorant; safe
P451937,cyclopentasiloxane,cyclopentasiloxane,Low-Medium,1.5,Cosing EU,Volatile silicone; safe at cosmetic levels
P451937,trimethylsiloxysilicate,trimethylsiloxysilicate,Low,1.0,Cosing EU,Silicone resin; helps product stay on skin; safe
P451937,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P451937,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P451937,ceresin,,Unclassified,,,
P451937,isododecane,isododecane,Low,1.0,Cosing EU,Volatile hydrocarbon solvent; safe
P451937,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P451937,polyglyceryl-2 triisostearate,polyglyceryl-2 triisostearate,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P451937,euphorbia cerifera (candelilla) wax,euphorbia cerifera (candelilla) wax,Low,1.0,Cosing EU,Plant-derived wax; structuring; safe
P451937,c12-15 alkyl benzoate,c12-15 alkyl benzoate,Low,1.0,Cosing EU,Lightweight moisturizer; safe
P451937,2-hexanediol,2-hexanediol,Low,1.0,Cosing EU,Solvent/preservative-booster; safe at cosmetic levels
P451937,triethoxycaprylylsilane,triethoxycaprylylsilane,Low,1.0,Cosing EU,Pigment surface coating; safe
P451937,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P451937,ethylhexylglycerin,ethylhexylglycerin,Low,1.0,Cosing EU,Skin conditioning; low irritation
P451937,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P451937,iron oxides (ci 77491),iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P451937,iron oxides (ci 77492),iron oxides (ci 77492),Low,1.0,EU Annex IV,Approved colorant; safe
P451937,iron oxides (ci 77499),iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P451937,red 7 lake (ci 15850),ci 15850 (red 7),Low,1.0,EU Annex IV,Approved colorant; safe
P451937,red 6 (ci 15850),ci 15850 (red 7),Low,1.0,EU Annex IV,Approved colorant; safe
P451937,blue 1 lake (ci 42090),ci 42090 (blue 1),Low-Medium,1.5,EU Annex IV; EU Annex III,Approved colorant; concentration restricted 
P481729,polybutene,polybutene,Low,1.0,Cosing EU,Thickener; controls product consistency; safe
P481729,diisostearyl malate,diisostearyl malate,Low,1.0,Cosing EU,Emollient; texture enhancer; safe
P481729,hydrogenated poly (c6-14 olefin),,Unclassified,,,
P481729,caprylic/capric triglyceride,caprylic/capric triglyceride,Low,1.0,Cosing EU,Coconut-derived moisturizer; safe
P481729,hydrogenated polyisobutene,hydrogenated polyisobutene,Low,1.0,Cosing EU,Synthetic emollient; safe
P481729,simmondsia chinensis (jojoba) seed oil,jojoba oil,Low,1.0,Cosing EU,Liquid wax ester emollient; safe
P481729,ethylene/propylene/styrene copolymer,ethylene/propylene/styrene copolymer,Low,1.0,Cosing EU,Synthetic polymer; safe
P481729,helianthus annuus (sunflower) seed oil,helianthus annuus seed oil,Low,1.0,Cosing EU,Sunflower oil moisturizer; safe
P481729,persea gratissima (avocado) oil,persea gratissima oil,Low,1.0,Cosing EU,Avocado oil moisturizer; safe
P481729,punica granatum flower extract,,Unclassified,,,
P481729,glycine soja (soybean) oil,glycine soja (soybean) oil,Low,1.0,Cosing EU,Soybean oil moisturizer; safe
P481729,mentha piperita (peppermint) oil,mentha piperita (peppermint) oil,Low-Medium,1.5,Cosing EU,Peppermint oil; menthol can sensitize / irritate skin
P481729,zingiber officinale (ginger) root extract,zingiber officinale (ginger) root extract,Low,1.0,Cosing EU,Plant-derived emollient/extract; safe at cosmetic levels
P481729,cinnamomum zeylanicum bark oil,,Unclassified,,,
P481729,capsicum frutescens fruit extract,,Unclassified,,,
P481729,ascorbyl palmitate,ascorbic acid,Low,1.0,Cosing EU,Vitamin C antioxidant; safe
P481729,tocopheryl acetate,tocopheryl acetate,Low,1.0,Cosing EU,Vitamin E ester antioxidant; safe
P481729,tocopheryl nicotinate,,Unclassified,,,
P481729,vanillyl butyl ether,,Unclassified,,,
P481729,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P481729,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P481729,dibutyl lauroyl glutamide,,Unclassified,,,
P481729,isostearic acid,isostearic acid,Low,1.0,Cosing EU,Fatty acid emollient; safe
P481729,menthyl ethylamido oxalate,,Unclassified,,,
P481729,dibutyl ethylhexanoyl glutamide,,Unclassified,,,
P481729,butylene/ ethylene/styrene copolymer,,Unclassified,,,
P481729,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,Low,1.0,Cosing EU,Antioxidant; safe
P481729,polyglyceryl-3 diisostearate,polyglyceryl-3 diisostearate,Low,1.0,Cosing EU,Plant-based emulsifier; safe
P481729,hydroxymethoxyphenyl propylmethylmethoxybenzofuran,,Unclassified,,,
P481729,aqua (water,water,Low,1.0,Cosing EU,Universal solvent; safe
P481729,eau),water,Low,1.0,Cosing EU,Universal solvent; safe
P481729,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P481729,2-hexanediol,2-hexanediol,Low,1.0,Cosing EU,Solvent/preservative-booster; safe at cosmetic levels
P481729,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P481729,aroma (flavor),,Unclassified,,,
P481729,benzyl benzoate,benzyl benzoate,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P481729,cinnamal,cinnamal,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P481729,cinnamyl alcohol,cinnamyl alcohol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P481729,eugenol,eugenol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P481729,ci 45410 (red 27 lake),,Unclassified,,,
P481729,ci 73360 (red 30 lake),,Unclassified,,,
P481729,ci 42090 (blue 1 lake),ci 42090 (blue 1),Low-Medium,1.5,EU Annex IV; EU Annex III,Approved colorant; concentration restricted 
P481729,ci 77491/ci 77492/ci 77499 (iron oxides),iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P481729,ci 77891 (titanium dioxide),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P483484,loyal,,Unclassified,,,
P483484,ppg 3 benzyl ether myristate,,Unclassified,,,
P483484,pentaerythrityl tetraisostearate,pentaerythrityl tetraisostearate,Low,1.0,Cosing EU,Moisturizer; safe
P483484,phenyl trimethicone,phenyl trimethicone,Low,1.0,Cosing EU,Silicone; gives shine and smooth feel; safe
P483484,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P483484,nylon 12,,Unclassified,,,
P483484,polyisobutene,polyisobutene,Low,1.0,Cosing EU,Moisturizer/film-former; safe
P483484,ethylhexyl stearate,,Unclassified,,,
P483484,triethoxycaprylylsilane,triethoxycaprylylsilane,Low,1.0,Cosing EU,Pigment surface coating; safe
P483484,pentaerythrityl tetra di t butyl hydroxyhydrocinnamate. may contain (peut contenir,,Unclassified,,,
P483484,ci 77891,titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P483484,titanium dioxide,titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P483484,ci 77491 (ci 77492 (ci 77499,,Unclassified,,,
P483484,iron oxides,,Unclassified,,,
P483484,ci 77007,,Unclassified,,,
P483484,ultramarines,,Unclassified,,,
P483484,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P483484,synthetic fluorphlogopite,synthetic fluorphlogopite,Low,1.0,Cosing EU,Skin tone enhancer; safe
P483484,zinc stearate,zinc stearate,Low,1.0,"Cosing EU, FDA",Anti-caking; safe
P483484,octyldodecyl stearoyl stearate,octyldodecyl stearoyl stearate,Low,1.0,Cosing EU,Emollient ester; safe
P483484,calcium silicate,,Unclassified,,,
P483484,shea butter ethyl esters,shea butter,Low,1.0,Cosing EU,Plant butter emollient; safe
P483484,isononyl isononanoate,isononyl isononanoate,Low,1.0,Cosing EU,Lightweight moisturizer; safe
P483484,hydroxybutyric acid (hydroxypentanoic acid copolymer,,Unclassified,,,
P483484,caprylic (capric triglyceride,,Unclassified,,,
P483484,butyrospermum parkii,,Unclassified,,,
P483484,shea butter,shea butter,Low,1.0,Cosing EU,Plant butter emollient; safe
P483484,glyceryl triacetyl ricinoleate,,Unclassified,,,
P483484,hydrogenated lecithin,hydrogenated lecithin,Low,1.0,Cosing EU,Natural lipid; helps product absorb into skin; safe
P483484,trimyristin,,Unclassified,,,
P483484,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P483484,potassium sorbate. may contain (peut contenir,,Unclassified,,,
P483484,ci 16035,,Unclassified,,,
P483484,red 40 lake,,Unclassified,,,
P483484,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P483484,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P483484,polyhydroxystearic acid,polyhydroxystearic acid,Low,1.0,Cosing EU,Helps distribute pigments evenly; safe
P483484,synthetic beeswax,synthetic beeswax,Low,1.0,Cosing EU,Man-made wax; texture agent; safe
P483484,cera microcristallina (microcrystalline wax (cire microcristalline,,Unclassified,,,
P483484,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P483484,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P483484,polysilicone 11,,Unclassified,,,
P483484,ci 77491 (ci 77499,,Unclassified,,,
P483484,ci 75470,,Unclassified,,,
P483484,carmine,carmine (ci 75470),Low,1.0,EU Annex IV,Approved colorant; safe
P483484,ci 77400,,Unclassified,,,
P483484,copper powder,,Unclassified,,,
P483484,calcium sodium borosilicate,calcium sodium borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P483484,calcium aluminum borosilicate,calcium aluminum borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P483484,potassium sorbate,potassium sorbate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P483484,tin oxide. may contain (peut contenir,,Unclassified,,,
P483484,copper powder. synthetic fluorphlogopite,,Unclassified,,,
P483484,aluminum calcium sodium silicate,,Unclassified,,,
P456592,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P456592,aqua (water,water,Low,1.0,Cosing EU,Universal solvent; safe
P456592,eau),water,Low,1.0,Cosing EU,Universal solvent; safe
P456592,sodium stearate,,Unclassified,,,
P456592,sodium oleate,,Unclassified,,,
P456592,sorbitol,sorbitol,Low,1.0,Cosing EU,Sugar-based moisturizer; safe
P456592,sodium laurate,,Unclassified,,,
P456592,sodium myristate,,Unclassified,,,
P456592,sodium chloride,sodium chloride,Low,1.0,Cosing EU,Salt; safe
P456592,stearic acid,stearic acid,Low,1.0,Cosing EU,Fatty acid emulsifier; safe
P456592,lauric acid,,Unclassified,,,
P456592,pentasodium pentetate,,Unclassified,,,
P456592,tetrasodium etidronate,,Unclassified,,,
P456592,myristoyl pentapeptide-17,,Unclassified,,,
P456592,cocos nucifera (coconut) oil,cocos nucifera oil,Low,1.0,Cosing EU,Coconut oil moisturizer; safe
P456592,titanium dioxide,titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P456592,iron oxides (ci 77491,iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P456592,ci 77492,iron oxides (ci 77492),Low,1.0,EU Annex IV,Approved colorant; safe
P456592,ci 77499),iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P451938,polybutene,polybutene,Low,1.0,Cosing EU,Thickener; controls product consistency; safe
P451938,diisostearyl malate,diisostearyl malate,Low,1.0,Cosing EU,Emollient; texture enhancer; safe
P451938,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P451938,trimethylsiloxyphenyl dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P451938,silica dimethyl silylate,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P451938,bis-diglyceryl polyacyladipate-2,bis-diglyceryl polyacyladipate-2,Low,1.0,Cosing EU,Moisturizer; safe
P451938,isododecane,isododecane,Low,1.0,Cosing EU,Volatile hydrocarbon solvent; safe
P451938,dimethicone/vinyl dimethicone crosspolymer,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P451938,trimethylsiloxysilicate,trimethylsiloxysilicate,Low,1.0,Cosing EU,Silicone resin; helps product stay on skin; safe
P451938,kaolin,kaolin,Low,1.0,Cosing EU,Clay absorbent; safe
P451938,aroma (flavor),,Unclassified,,,
P451938,ethylhexyl palmitate,ethylhexyl palmitate,Low,1.0,Cosing EU,Emollient ester; safe
P451938,butylene glycol,butylene glycol,Low,1.0,Cosing EU,Humectant / solvent; safe at cosmetic concentration
P451938,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P451938,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P451938,ci 77891 (titanium dioxide),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P451938,ci 77491/ 77492/ 77499 (iron oxides),,Unclassified,,,
P451938,ci 42090 (blue 1 lake),ci 42090 (blue 1),Low-Medium,1.5,EU Annex IV; EU Annex III,Approved colorant; concentration restricted 
P451938,ci 77163 (bismuth oxychloride),bismuth oxychloride (ci 77163),Low,1.0,EU Annex IV,Approved colorant; safe
P451938,ci 19140 (yellow 5 lake),ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P451938,ci 77742 (manganese violet),manganese violet (ci 77742),Low,1.0,EU Annex IV,Approved colorant; safe
P451938,ci 15850 (red 7 lake,,Unclassified,,,
P451938,red 6,,Unclassified,,,
P451938,red 7),,Unclassified,,,
P451938,ci 15985 (yellow 6 lake),ci 15985 (yellow 6),Low,1.0,EU Annex IV,Approved colorant; safe
P451938,ci 45410 (red 28 lake),ci 45410 (red 28),Low-Medium,1.5,EU Annex IV,Approved colorant; concentration restricted 
P451938,ci 73360 (red 30 lake),,Unclassified,,,
P474848,alcohol,alcohol,Low-Medium,1.5,Cosing EU,Ethanol solvent; barrier-disruption potential
P474848,pvp,pvp,Low,1.0,Cosing EU,Film-forming polymer; holds product on skin/hair; safe
P474848,aqua ‑water,,Unclassified,,,
P474848,eau,,Unclassified,,,
P474848,vinyl caprolactamvpdimethylaminoethyl methacrylate copolymer,,Unclassified,,,
P474848,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P474848,isochrysis galbana extract,,Unclassified,,,
P474848,hydrolyzed quinoa,hydrolyzed quinoa,Low,1.0,Cosing EU,Plant protein film-former; safe
P474848,cocos nucifera ‑coconut fruit extract,,Unclassified,,,
